Date,Time,Temp_F,DewPoint_F,Humidity_pct,Wind_Dir,Wind_Speed_mph,Wind_Gust_mph,Pressure_in,Precip_in,Condition
2026-02-03,8:00 AM,21.4,17.7,85,WSW,5.9,9.6,29.34,0.0,Cloudy
2026-02-03,9:00 AM,21.7,17.9,85,WSW,5.7,11.0,29.35,0.0,Cloudy
2026-02-03,10:00 AM,24.1,18.5,79,WSW,4.5,10.5,29.35,0.0,Cloudy
2026-02-03,11:00 AM,26.2,17.8,70,WSW,4.8,11.2,29.35,0.0,Cloudy
2026-02-03,12:00 PM,28.3,16.1,60,WSW,5.6,13.2,29.34,0.0,Cloudy
2026-02-03,1:00 PM,29.2,15.3,56,WSW,5.9,14.1,29.33,0.0,Cloudy
2026-02-03,2:00 PM,29.9,15.2,54,WSW,6.5,15.4,29.31,0.0,Cloudy
2026-02-03,3:00 PM,30.7,16.1,54,WSW,6.0,15.2,29.3,0.0,Cloudy
2026-02-03,4:00 PM,31.2,16.5,54,W,5.1,14.1,29.29,0.0,Cloudy
2026-02-03,5:00 PM,31.0,17.0,56,W,3.9,12.1,29.29,0.0,Cloudy
2026-02-03,6:00 PM,28.7,18.1,64,NW,2.8,9.6,29.3,0.0,Cloudy
2026-02-03,7:00 PM,24.5,18.9,79,N,5.5,8.9,29.3,0.0,Cloudy
2026-02-03,8:00 PM,22.8,18.6,84,N,6.7,11.2,29.31,0.0,Cloudy
2026-02-03,9:00 PM,21.8,18.1,85,N,5.3,11.9,29.31,0.0,Partly Cloudy
2026-02-03,10:00 PM,19.9,15.8,84,N,4.5,9.4,29.32,0.0,Partly Cloudy
2026-02-03,11:00 PM,17.1,13.0,84,N,4.0,7.8,29.33,0.0,Partly Cloudy
2026-02-04,12:00 AM,15.7,12.0,85,NNW,4.2,6.5,29.33,0.0,Partly Cloudy
2026-02-04,1:00 AM,14.6,11.4,87,NNW,4.1,6.5,29.33,0.0,Fair
2026-02-04,2:00 AM,19.2,15.0,83,NNW,5.8,9.8,29.35,0.0,Cloudy
2026-02-04,3:00 AM,21.1,18.6,90,N,7.5,13.6,29.37,0.0,Cloudy
2026-02-04,4:00 AM,21.4,18.2,87,N,7.9,15.2,29.39,0.0,Cloudy
2026-02-04,5:00 AM,19.8,16.2,86,N,7.1,15.2,29.39,0.0,Cloudy
2026-02-04,6:00 AM,17.6,14.5,87,NNE,5.6,13.6,29.41,0.0,Fair
2026-02-04,7:00 AM,13.9,11.2,89,NNE,5.0,10.7,29.41,0.0,Fair
2026-02-04,8:00 AM,12.6,9.5,87,NNE,6.3,9.4,29.44,0.0,Fair
2026-02-04,9:00 AM,10.6,7.4,87,NNE,5.1,11.2,29.46,0.0,Fair
2026-02-04,10:00 AM,12.1,6.9,79,N,3.9,9.6,29.49,0.0,Fair
2026-02-04,11:00 AM,14.8,7.1,71,NNE,7.0,15.4,29.49,0.0,Fair
2026-02-04,12:00 PM,17.2,7.8,66,NNE,6.4,16.1,29.48,0.0,Cloudy
2026-02-04,1:00 PM,19.9,8.8,62,NNE,4.9,14.8,29.49,0.0,Cloudy
2026-02-04,2:00 PM,24.0,9.6,54,NNE,5.3,13.4,29.46,0.0,Cloudy
2026-02-04,3:00 PM,24.8,10.3,54,N,6.2,14.8,29.42,0.0,Cloudy
2026-02-04,4:00 PM,24.4,10.9,56,N,6.3,15.2,29.41,0.0,Cloudy
2026-02-04,5:00 PM,23.1,11.6,61,N,6.3,14.8,29.41,0.0,Cloudy
2026-02-04,6:00 PM,20.8,12.7,70,N,5.9,14.5,29.41,0.0,Cloudy
2026-02-04,7:00 PM,17.1,12.5,82,N,6.2,12.3,29.41,0.0,Cloudy
2026-02-04,8:00 PM,17.2,12.7,82,N,6.0,11.4,29.42,0.0,Cloudy
2026-02-04,9:00 PM,17.2,12.8,83,N,4.7,10.7,29.43,0.0,Cloudy
2026-02-04,10:00 PM,15.4,11.6,84,N,5.5,9.6,29.44,0.0,Partly Cloudy
2026-02-04,11:00 PM,13.9,10.4,86,NNE,5.6,10.5,29.44,0.0,Fair
2026-02-05,12:00 AM,12.6,9.0,86,NNE,5.6,10.3,29.42,0.0,Fair
2026-02-05,1:00 AM,11.6,8.1,85,NNE,5.6,10.5,29.41,0.0,Fair
2026-02-05,2:00 AM,10.9,6.6,83,NNE,4.6,9.8,29.4,0.0,Fair
2026-02-05,3:00 AM,8.0,4.3,85,NNE,3.3,7.8,29.38,0.0,Fair
2026-02-05,4:00 AM,5.8,2.8,87,N,4.3,6.9,29.37,0.0,Fair
2026-02-05,5:00 AM,5.0,1.7,86,N,3.9,8.3,29.36,0.0,Fair
2026-02-05,6:00 AM,2.8,-0.0,88,N,3.7,6.7,29.34,0.0,Fair
2026-02-05,7:00 AM,1.5,-1.4,87,N,3.8,6.5,29.34,0.0,Fair
2026-02-05,8:00 AM,8.2,5.1,87,N,2.9,6.5,29.36,0.0,Cloudy
2026-02-05,9:00 AM,7.9,5.0,88,N,1.8,4.9,29.35,0.0,Cloudy
2026-02-05,10:00 AM,11.4,7.0,82,NNE,0.3,2.9,29.35,0.0,Cloudy
2026-02-05,11:00 AM,14.4,7.3,73,E,0.8,3.6,29.34,0.0,Cloudy
2026-02-05,12:00 PM,15.9,7.7,70,SSE,3.2,8.7,29.31,0.0,Cloudy
2026-02-05,1:00 PM,17.8,8.4,66,SSW,3.1,8.9,29.3,0.0,Cloudy
2026-02-05,2:00 PM,21.3,9.2,59,SW,3.9,10.1,29.25,0.0,Cloudy
2026-02-05,3:00 PM,22.0,10.1,60,WSW,4.0,10.1,29.21,0.0,Cloudy
2026-02-05,4:00 PM,21.9,10.9,62,W,4.6,11.2,29.2,0.0,Cloudy
2026-02-05,5:00 PM,21.7,11.7,65,W,4.0,11.2,29.19,0.0,Cloudy
2026-02-05,6:00 PM,20.8,12.3,69,WSW,3.0,9.8,29.17,0.0,Cloudy
2026-02-05,7:00 PM,18.6,13.1,79,S,3.4,6.9,29.15,0.0,Cloudy
2026-02-05,8:00 PM,18.3,12.4,77,SSW,3.7,6.5,29.13,0.0,Cloudy
2026-02-05,9:00 PM,17.0,12.5,82,SW,3.8,6.5,29.11,0.0,Cloudy
2026-02-05,10:00 PM,14.2,10.0,83,SW,4.1,7.2,29.09,0.0,Cloudy
2026-02-05,11:00 PM,14.5,10.8,85,SW,4.4,8.1,29.08,0.0,Cloudy
2026-02-06,12:00 AM,15.4,11.8,86,SW,4.6,8.5,29.08,0.0,Cloudy
2026-02-06,1:00 AM,14.0,10.6,86,SSW,4.5,8.7,29.05,0.0,Fair
2026-02-06,2:00 AM,14.7,10.9,84,SW,5.9,9.6,29.03,0.0,Cloudy
2026-02-06,3:00 AM,17.4,13.0,83,SW,6.1,11.9,29.02,0.0,Cloudy
2026-02-06,4:00 AM,18.8,13.8,81,SW,6.7,13.2,29.0,0.0,Cloudy
2026-02-06,5:00 AM,19.1,14.4,81,SSW,6.7,13.4,28.97,0.0,Cloudy
2026-02-06,6:00 AM,19.4,14.7,82,SSW,7.3,14.5,28.94,0.0,Cloudy
2026-02-06,7:00 AM,19.6,15.1,82,SSW,7.7,15.7,28.92,0.004,Light Snow
2026-02-06,8:00 AM,20.2,16.0,83,SSW,8.0,15.7,28.89,0.012,Light Snow
2026-02-06,9:00 AM,20.6,16.5,84,SSW,7.7,16.1,28.87,0.008,Light Snow
2026-02-06,10:00 AM,21.5,17.2,83,SSW,6.0,15.7,28.86,0.004,Light Snow
2026-02-06,11:00 AM,22.6,18.0,82,SW,8.1,18.3,28.86,0.008,Light Snow
2026-02-06,12:00 PM,23.2,18.8,83,SW,7.7,17.0,28.85,0.02,Light Snow
2026-02-06,1:00 PM,24.3,19.7,82,SW,7.8,17.0,28.82,0.012,Light Snow
2026-02-06,2:00 PM,25.6,19.8,78,WSW,8.0,17.4,28.81,0.008,Light Snow
2026-02-06,3:00 PM,26.6,20.1,76,W,8.0,17.7,28.8,0.004,Light Snow
2026-02-06,4:00 PM,27.7,20.7,75,W,7.9,17.4,28.8,0.0,Cloudy
2026-02-06,5:00 PM,28.0,21.5,76,WNW,8.1,17.7,28.82,0.0,Cloudy
2026-02-06,6:00 PM,27.5,22.7,82,W,6.4,17.4,28.84,0.004,Light Snow
2026-02-06,7:00 PM,27.1,23.6,87,W,8.4,16.6,28.87,0.004,Light Snow
2026-02-06,8:00 PM,27.2,24.2,88,WNW,9.5,19.7,28.91,0.004,Light Snow
2026-02-06,9:00 PM,27.2,24.3,88,WNW,8.9,19.2,28.92,0.004,Light Snow
2026-02-06,10:00 PM,27.5,24.4,88,W,9.0,18.3,28.92,0.004,Light Snow
2026-02-06,11:00 PM,27.8,24.4,87,WNW,17.4,32.0,28.93,0.028,Light Snow
2026-02-07,12:00 AM,23.3,16.3,74,NNW,15.7,41.2,28.99,0.008,Light Snow
2026-02-07,1:00 AM,19.0,12.0,74,NW,13.5,32.2,29.04,0.0,Cloudy
2026-02-07,2:00 AM,16.3,8.6,71,NW,13.9,28.4,29.08,0.0,Cloudy
2026-02-07,3:00 AM,14.1,6.1,70,NW,14.3,30.4,29.13,0.0,Fair
2026-02-07,4:00 AM,10.9,4.3,74,NW,13.6,30.2,29.16,0.0,Cloudy
2026-02-07,5:00 AM,9.2,2.7,74,NW,12.3,29.1,29.19,0.0,Cloudy
2026-02-07,6:00 AM,8.4,1.9,74,NW,13.1,26.6,29.22,0.0,Cloudy
2026-02-07,7:00 AM,8.2,1.6,74,NW,13.0,28.0,29.26,0.0,Partly Cloudy
2026-02-07,8:00 AM,6.2,0.3,76,NW,11.3,27.1,29.3,0.0,Partly Cloudy
2026-02-07,9:00 AM,6.1,-0.2,75,NW,11.4,22.8,29.33,0.0,Cloudy
2026-02-07,10:00 AM,7.8,-0.2,69,NW,10.7,25.1,29.36,0.0,Partly Cloudy
2026-02-07,11:00 AM,9.2,-1.1,62,NW,16.8,33.3,29.38,0.0,Partly Cloudy
2026-02-07,12:00 PM,10.7,-0.8,59,NW,17.1,35.6,29.39,0.0,Partly Cloudy
2026-02-07,1:00 PM,11.8,0.3,59,NW,15.5,35.3,29.38,0.0,Cloudy
2026-02-07,2:00 PM,13.6,0.5,55,NW,14.8,32.4,29.39,0.0,Cloudy
2026-02-07,3:00 PM,14.3,1.9,57,NW,14.1,30.9,29.39,0.0,Cloudy
2026-02-07,4:00 PM,14.3,2.1,58,NW,14.0,29.8,29.4,0.0,Cloudy
2026-02-07,5:00 PM,13.6,2.9,62,NW,14.0,29.8,29.42,0.0,Cloudy
2026-02-07,6:00 PM,12.8,3.3,65,NW,11.8,30.4,29.44,0.0,Cloudy
2026-02-07,7:00 PM,11.8,2.8,67,WNW,10.2,24.4,29.45,0.0,Partly Cloudy
2026-02-07,8:00 PM,9.2,0.6,67,NW,9.2,20.8,29.48,0.0,Fair
2026-02-07,9:00 PM,8.2,0.7,71,NW,7.6,17.7,29.48,0.0,Fair
2026-02-07,10:00 PM,6.1,0.1,76,NW,6.6,15.2,29.5,0.0,Fair
2026-02-07,11:00 PM,3.3,-1.7,79,NW,5.2,12.8,29.51,0.0,Fair
2026-02-08,12:00 AM,0.3,-4.6,79,WNW,4.1,9.8,29.51,0.0,Fair
2026-02-08,1:00 AM,-2.1,-6.9,80,W,3.9,7.4,29.5,0.0,Fair
2026-02-08,2:00 AM,-0.9,-7.7,72,WNW,4.2,6.9,29.5,0.0,Fair
2026-02-08,3:00 AM,-2.4,-8.7,74,WNW,3.4,6.9,29.49,0.0,Fair
2026-02-08,4:00 AM,-4.7,-10.2,77,WNW,3.7,6.0,29.48,0.0,Cloudy
2026-02-08,5:00 AM,-5.6,-10.9,77,WNW,4.3,7.2,29.48,0.0,Cloudy
2026-02-08,6:00 AM,-5.9,-11.0,78,WNW,3.2,7.2,29.48,0.0,Cloudy
2026-02-08,7:00 AM,-6.0,-10.8,79,W,1.3,5.6,29.49,0.0,Cloudy
2026-02-08,8:00 AM,-5.1,-9.3,81,W,2.9,3.4,29.52,0.0,Fair
2026-02-08,9:00 AM,-5.1,-9.2,82,WNW,3.7,6.3,29.53,0.0,Cloudy
2026-02-08,10:00 AM,1.9,-5.3,71,NW,1.9,6.5,29.56,0.0,Fair
2026-02-08,11:00 AM,9.4,-1.7,60,NW,1.4,5.1,29.58,0.0,Fair
2026-02-08,12:00 PM,14.6,0.4,53,NNW,3.3,8.7,29.58,0.0,Fair
2026-02-08,1:00 PM,16.8,0.6,48,NNW,5.4,12.8,29.57,0.0,Fair
2026-02-08,2:00 PM,18.9,-1.3,40,NNW,6.2,14.3,29.55,0.0,Fair
2026-02-08,3:00 PM,19.6,-1.3,39,NNW,5.6,15.0,29.54,0.0,Fair
2026-02-08,4:00 PM,19.4,-0.9,40,NNW,5.0,13.6,29.53,0.0,Fair
2026-02-08,5:00 PM,18.5,0.5,45,NNW,4.5,12.5,29.54,0.0,Fair
2026-02-08,6:00 PM,16.3,2.7,54,NNW,3.1,11.2,29.54,0.0,Fair
2026-02-08,7:00 PM,10.3,1.4,67,N,3.4,6.7,29.54,0.0,Fair
2026-02-08,8:00 PM,10.0,2.8,72,N,5.1,7.2,29.54,0.0,Fair
2026-02-08,9:00 PM,8.2,1.9,75,NNE,5.2,9.4,29.56,0.0,Fair
2026-02-08,10:00 PM,5.7,-0.4,75,NE,4.6,8.9,29.55,0.0,Fair
2026-02-08,11:00 PM,3.7,-2.2,76,NE,5.0,8.7,29.55,0.0,Fair
2026-02-09,12:00 AM,1.9,-3.8,77,NE,4.1,8.7,29.55,0.0,Fair
2026-02-09,1:00 AM,-0.8,-5.9,79,ENE,3.4,6.9,29.54,0.0,Fair
2026-02-09,2:00 AM,-0.8,-6.5,76,NE,3.9,5.4,29.53,0.0,Fair
2026-02-09,3:00 AM,-1.2,-6.8,77,NE,2.0,5.8,29.53,0.0,Fair
2026-02-09,4:00 AM,-2.7,-7.6,79,E,1.3,3.4,29.53,0.0,Fair
2026-02-09,5:00 AM,-4.4,-8.8,81,E,2.0,3.4,29.51,0.0,Fair
2026-02-09,6:00 AM,-5.8,-10.2,81,E,3.8,5.6,29.49,0.0,Fair
2026-02-09,7:00 AM,-5.2,-10.3,78,E,3.9,7.4,29.47,0.0,Fair
2026-02-09,8:00 AM,-4.7,-9.2,80,E,4.0,6.5,29.48,0.0,Fair
2026-02-09,9:00 AM,-1.6,-6.5,79,E,4.5,8.1,29.48,0.0,Fair
2026-02-09,10:00 AM,4.0,-4.1,68,ENE,3.4,8.3,29.49,0.0,Cloudy
2026-02-09,11:00 AM,10.9,-1.0,58,ENE,2.3,6.9,29.49,0.0,Cloudy
2026-02-09,12:00 PM,17.1,2.0,51,E,3.6,9.2,29.47,0.0,Fair
2026-02-09,1:00 PM,21.7,4.0,46,E,4.3,10.7,29.44,0.0,Cloudy
2026-02-09,2:00 PM,25.7,2.6,36,E,4.8,10.7,29.4,0.0,Cloudy
2026-02-09,3:00 PM,28.0,4.4,36,ESE,3.9,12.1,29.36,0.0,Cloudy
2026-02-09,4:00 PM,29.5,6.1,36,ESE,3.1,10.1,29.33,0.0,Cloudy
2026-02-09,5:00 PM,29.1,8.2,41,ESE,2.5,8.7,29.31,0.0,Cloudy
2026-02-09,6:00 PM,26.6,10.8,51,ESE,3.0,6.9,29.28,0.0,Cloudy
2026-02-09,7:00 PM,20.8,10.1,63,ENE,3.4,6.0,29.28,0.0,Cloudy
2026-02-09,8:00 PM,20.8,10.1,63,ENE,3.5,5.1,29.29,0.0,Cloudy
2026-02-09,9:00 PM,21.8,12.5,67,E,3.6,5.8,29.28,0.0,Cloudy
2026-02-09,10:00 PM,22.5,13.7,69,SE,3.0,6.9,29.26,0.0,Cloudy
2026-02-09,11:00 PM,21.3,12.9,70,SE,1.9,4.5,29.24,0.0,Cloudy
2026-02-10,12:00 AM,21.6,13.6,71,SSE,2.6,4.0,29.22,0.0,Cloudy
2026-02-10,1:00 AM,23.0,15.0,71,SSE,2.4,4.0,29.21,0.0,Cloudy
2026-02-10,2:00 AM,24.3,14.3,65,SSE,3.7,5.1,29.19,0.0,Cloudy
2026-02-10,3:00 AM,26.0,17.2,69,SSW,3.4,6.5,29.19,0.0,Cloudy
2026-02-10,4:00 AM,26.7,18.2,70,SSW,3.8,6.5,29.19,0.0,Cloudy
2026-02-10,5:00 AM,27.4,19.0,70,SSW,4.3,7.4,29.18,0.0,Cloudy
2026-02-10,6:00 AM,26.0,18.3,72,S,4.2,7.6,29.16,0.0,Cloudy
2026-02-10,7:00 AM,24.8,18.1,75,SSW,5.8,9.8,29.17,0.0,Cloudy
2026-02-10,8:00 AM,25.3,16.7,69,SSW,7.2,12.1,29.18,0.0,Cloudy
2026-02-10,9:00 AM,27.7,18.5,68,SSW,7.5,14.1,29.18,0.0,Cloudy
2026-02-10,10:00 AM,30.8,20.8,66,S,7.2,15.0,29.16,0.0,Cloudy
2026-02-10,11:00 AM,35.2,22.3,59,S,6.9,15.7,29.13,0.0,Cloudy
2026-02-10,12:00 PM,39.2,24.6,56,SSW,7.0,16.8,29.1,0.0,Fair
2026-02-10,1:00 PM,43.3,27.3,53,SSW,7.6,17.9,29.06,0.0,Fair
2026-02-10,2:00 PM,47.8,29.9,50,SSW,7.7,18.6,29.0,0.0,Fair
2026-02-10,3:00 PM,48.6,31.8,52,SW,7.8,25.5,28.97,0.0,Partly Cloudy
2026-02-10,4:00 PM,48.6,33.4,56,SW,11.2,23.9,28.95,0.0,Fair
2026-02-10,5:00 PM,47.1,34.3,61,SW,11.1,24.4,28.93,0.0,Partly Cloudy
2026-02-10,6:00 PM,44.8,35.1,69,SW,9.3,23.0,28.91,0.0,Cloudy
2026-02-10,7:00 PM,41.2,35.2,79,WSW,7.3,18.8,28.93,0.0,Cloudy
2026-02-10,8:00 PM,41.9,38.7,88,W,6.9,18.1,28.95,0.0,Cloudy
2026-02-10,9:00 PM,42.7,39.9,90,WNW,9.8,18.1,28.94,0.0,Cloudy
2026-02-10,10:00 PM,40.6,38.0,91,NW,10.1,19.9,28.97,0.0,Fair
2026-02-10,11:00 PM,37.9,35.6,92,NW,8.5,19.5,28.99,0.0,Fair
2026-02-11,12:00 AM,35.2,33.7,94,NW,7.6,15.9,29.01,0.0,Fair
2026-02-11,1:00 AM,33.7,32.2,94,NW,7.9,14.8,29.03,0.0,Fair
2026-02-11,2:00 AM,36.0,33.7,91,NW,8.5,14.8,29.04,0.0,Cloudy
2026-02-11,3:00 AM,34.9,32.4,90,NW,7.7,15.4,29.05,0.0,Fair
2026-02-11,4:00 AM,33.2,31.0,92,WNW,8.5,15.9,29.08,0.0,Fair
2026-02-11,5:00 AM,31.6,29.7,92,WNW,9.0,17.2,29.09,0.0,Partly Cloudy
2026-02-11,6:00 AM,31.2,28.9,91,WNW,8.7,17.7,29.1,0.0,Fair
2026-02-11,7:00 AM,30.2,27.2,89,WNW,8.4,17.0,29.13,0.0,Cloudy
2026-02-11,8:00 AM,31.6,28.0,86,WNW,8.9,16.1,29.14,0.0,Cloudy
2026-02-11,9:00 AM,30.5,26.7,86,W,7.9,17.0,29.16,0.0,Cloudy
2026-02-11,10:00 AM,32.5,27.1,80,W,9.7,20.1,29.17,0.0,Cloudy
2026-02-11,11:00 AM,34.3,27.3,75,W,10.3,26.6,29.18,0.0,Cloudy
2026-02-11,12:00 PM,34.8,26.8,72,WNW,13.4,28.6,29.18,0.0,Cloudy
2026-02-11,1:00 PM,34.6,26.1,71,WNW,12.9,28.4,29.18,0.0,Cloudy
2026-02-11,2:00 PM,34.4,25.2,69,WNW,11.7,27.7,29.18,0.0,Cloudy
2026-02-11,3:00 PM,33.8,24.0,67,WNW,12.6,27.1,29.18,0.0,Cloudy
2026-02-11,4:00 PM,32.6,23.7,69,WNW,12.6,27.1,29.18,0.0,Cloudy
2026-02-11,5:00 PM,31.7,23.6,72,WNW,12.1,28.4,29.21,0.0,Cloudy
2026-02-11,6:00 PM,30.8,24.3,76,WNW,10.1,25.9,29.22,0.0,Cloudy
2026-02-11,7:00 PM,29.8,24.3,79,WNW,8.8,21.0,29.24,0.0,Cloudy
2026-02-11,8:00 PM,30.4,24.5,79,WNW,8.5,18.1,29.26,0.004,Light Snow
2026-02-11,9:00 PM,29.3,24.4,82,NW,8.9,18.1,29.28,0.0,Cloudy
2026-02-11,10:00 PM,28.9,22.7,78,WNW,9.9,20.4,29.29,0.0,Cloudy
2026-02-11,11:00 PM,28.4,24.0,83,WNW,8.1,20.1,29.29,0.0,Cloudy
2026-02-12,12:00 AM,28.0,24.0,85,NW,7.4,16.8,29.29,0.0,Cloudy
2026-02-12,1:00 AM,27.2,23.5,85,WNW,6.5,15.2,29.3,0.0,Cloudy
2026-02-12,2:00 AM,28.0,23.5,83,WNW,6.2,13.2,29.31,0.0,Cloudy
2026-02-12,3:00 AM,27.6,23.6,85,WNW,6.7,13.4,29.32,0.004,Light Snow
2026-02-12,4:00 AM,26.4,20.8,79,NW,8.2,16.8,29.33,0.0,Cloudy
2026-02-12,5:00 AM,25.3,18.1,74,WNW,8.6,17.9,29.33,0.0,Cloudy
2026-02-12,6:00 AM,25.1,19.2,78,WNW,6.1,17.4,29.33,0.0,Cloudy
2026-02-12,7:00 AM,25.0,21.0,85,WNW,4.8,12.3,29.33,0.0,Cloudy
2026-02-12,8:00 AM,24.9,18.9,78,NW,8.4,11.2,29.35,0.0,Cloudy
2026-02-12,9:00 AM,24.1,18.1,77,WNW,8.1,16.6,29.37,0.0,Cloudy
2026-02-12,10:00 AM,24.6,16.9,72,WNW,9.3,19.5,29.39,0.0,Cloudy
2026-02-12,11:00 AM,25.4,16.3,68,NW,11.0,23.5,29.4,0.0,Cloudy
2026-02-12,12:00 PM,26.1,17.2,69,NW,10.6,23.5,29.4,0.0,Cloudy
2026-02-12,1:00 PM,26.9,18.0,69,NW,9.5,22.6,29.39,0.0,Cloudy
2026-02-12,2:00 PM,27.8,18.1,67,WNW,8.6,20.8,29.38,0.0,Cloudy
2026-02-12,3:00 PM,27.6,18.3,68,WNW,8.7,19.0,29.37,0.0,Cloudy
2026-02-12,4:00 PM,28.0,18.9,68,WNW,9.1,19.7,29.36,0.0,Cloudy
2026-02-12,5:00 PM,27.6,19.1,70,WNW,9.1,19.9,29.36,0.0,Cloudy
2026-02-12,6:00 PM,27.1,20.1,75,WNW,6.8,19.5,29.37,0.0,Cloudy
2026-02-12,7:00 PM,26.3,20.4,78,NW,6.0,14.3,29.38,0.0,Cloudy
2026-02-12,8:00 PM,26.4,20.1,77,NW,6.5,12.3,29.39,0.0,Cloudy
2026-02-12,9:00 PM,25.2,19.3,78,NW,6.5,13.4,29.4,0.0,Partly Cloudy
2026-02-12,10:00 PM,24.1,18.7,80,NW,5.6,13.2,29.4,0.0,Cloudy
2026-02-12,11:00 PM,23.5,18.9,82,NW,5.1,11.2,29.4,0.0,Cloudy
2026-02-13,12:00 AM,22.8,18.9,85,NW,4.2,10.1,29.4,0.0,Cloudy
2026-02-13,1:00 AM,22.3,18.3,84,NW,2.7,8.5,29.4,0.0,Cloudy
2026-02-13,2:00 AM,20.9,15.8,80,NW,2.6,5.4,29.4,0.0,Cloudy
2026-02-13,3:00 AM,21.1,15.5,79,NNW,2.1,4.5,29.4,0.0,Cloudy
2026-02-13,4:00 AM,21.9,16.1,78,N,2.0,4.0,29.4,0.0,Cloudy
2026-02-13,5:00 AM,20.2,14.5,78,N,1.0,4.0,29.39,0.0,Fair
2026-02-13,6:00 AM,17.0,12.5,82,NW,0.4,2.7,29.39,0.0,Fair
2026-02-13,7:00 AM,14.7,11.6,87,SW,0.7,1.8,29.39,0.0,Fair
2026-02-13,8:00 AM,21.4,17.5,85,SW,2.4,2.9,29.41,0.0,Cloudy
2026-02-13,9:00 AM,18.8,15.1,85,SW,3.0,5.1,29.42,0.0,Fair
2026-02-13,10:00 AM,24.4,17.8,76,SW,2.6,6.5,29.44,0.0,Fair
2026-02-13,11:00 AM,27.4,16.3,62,W,4.5,11.2,29.44,0.0,Fair
2026-02-13,12:00 PM,29.7,16.3,57,WNW,5.6,13.4,29.44,0.0,Cloudy
2026-02-13,1:00 PM,31.2,18.5,59,W,6.2,14.8,29.42,0.0,Partly Cloudy
2026-02-13,2:00 PM,33.1,19.4,57,WSW,5.6,15.9,29.39,0.0,Fair
2026-02-13,3:00 PM,33.5,20.0,57,WSW,5.6,13.9,29.37,0.0,Fair
2026-02-13,4:00 PM,34.3,21.0,58,WSW,5.6,13.9,29.36,0.0,Fair
2026-02-13,5:00 PM,34.3,21.4,59,WSW,5.5,13.9,29.35,0.0,Fair
2026-02-13,6:00 PM,32.5,22.6,67,SW,3.7,13.2,29.34,0.0,Fair
2026-02-13,7:00 PM,28.2,21.6,76,SSW,5.0,8.5,29.34,0.0,Fair
2026-02-13,8:00 PM,28.5,20.7,72,SW,5.9,10.1,29.33,0.0,Fair
2026-02-13,9:00 PM,28.0,20.2,72,SW,6.1,10.7,29.32,0.0,Fair
2026-02-13,10:00 PM,27.4,20.9,76,SW,7.1,13.0,29.31,0.0,Fair
2026-02-13,11:00 PM,27.1,21.1,78,SW,7.2,13.4,29.31,0.0,Cloudy
2026-02-14,12:00 AM,29.6,22.3,74,SW,7.5,14.5,29.31,0.0,Cloudy
2026-02-14,1:00 AM,31.3,23.0,71,SW,7.9,15.4,29.3,0.0,Cloudy
2026-02-14,2:00 AM,32.8,23.6,69,SW,8.9,16.3,29.29,0.0,Cloudy
2026-02-14,3:00 AM,33.0,24.3,70,SW,8.7,17.2,29.29,0.0,Cloudy
2026-02-14,4:00 AM,32.8,24.5,71,SW,8.8,17.7,29.28,0.0,Cloudy
2026-02-14,5:00 AM,32.3,24.6,73,SW,8.2,17.2,29.28,0.0,Partly Cloudy
2026-02-14,6:00 AM,30.9,24.4,77,SW,7.8,16.1,29.27,0.0,Fair
2026-02-14,7:00 AM,29.3,24.0,80,SW,7.4,15.0,29.28,0.0,Fair
2026-02-14,8:00 AM,29.2,24.3,82,SW,7.9,14.3,29.28,0.0,Fair
2026-02-14,9:00 AM,29.6,24.7,82,SW,6.4,14.3,29.3,0.0,Fair
2026-02-14,10:00 AM,33.5,26.3,75,SW,4.6,12.5,29.31,0.0,Cloudy
2026-02-14,11:00 AM,37.0,27.4,68,SW,5.5,13.2,29.31,0.0,Cloudy
2026-02-14,12:00 PM,40.0,28.4,63,SW,5.4,14.3,29.3,0.0,Cloudy
2026-02-14,1:00 PM,42.5,29.0,59,WSW,5.4,14.5,29.28,0.0,Cloudy
2026-02-14,2:00 PM,47.6,31.7,54,WSW,6.3,14.3,29.25,0.0,Cloudy
2026-02-14,3:00 PM,45.5,30.2,55,WSW,4.3,13.6,29.22,0.0,Cloudy
2026-02-14,4:00 PM,45.9,29.9,54,WSW,4.5,12.8,29.22,0.0,Cloudy
2026-02-14,5:00 PM,45.2,29.8,55,SW,4.6,12.5,29.22,0.0,Cloudy
2026-02-14,6:00 PM,41.7,30.3,64,SSW,4.3,11.2,29.21,0.0,Cloudy
2026-02-14,7:00 PM,39.4,29.8,68,SSW,5.0,9.2,29.22,0.0,Cloudy
2026-02-14,8:00 PM,38.8,29.0,68,SW,6.0,9.2,29.21,0.0,Cloudy
2026-02-14,9:00 PM,37.9,29.1,70,SSW,6.5,11.6,29.21,0.0,Cloudy
2026-02-14,10:00 PM,36.9,28.9,73,SSW,5.4,11.6,29.2,0.0,Cloudy
2026-02-14,11:00 PM,35.8,28.6,75,SSW,4.8,9.2,29.2,0.0,Cloudy
2026-02-15,12:00 AM,35.0,28.5,77,S,4.4,8.1,29.19,0.0,Cloudy
2026-02-15,1:00 AM,34.6,28.5,78,S,4.3,7.4,29.18,0.0,Cloudy
2026-02-15,2:00 AM,34.7,28.9,79,S,4.3,8.1,29.16,0.0,Cloudy
2026-02-15,3:00 AM,35.0,28.9,78,S,4.7,8.5,29.15,0.0,Cloudy
